approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replyCount,reportAbuseFlag,sharing,status,timespeople,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL,inReplyTo,articleID,sectionName,newDesk,articleWordCount,printPage,typeOfMaterial
1493741847,Maybe you work every summer in the North or Southeast of France? It's like asking whites in the South if they like Trump and his Wall.,22341992,22341992,<br/>,userReply,1493733591,2,False,22337224,Cherry,22337224:22341992,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493741847,Agnostique,30617198,Europe,,,22337224,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493741582,Brilliantly keeping those sanctions tight to offset any gain.  Genious,22342014,22342014,<br/>,userReply,1493733731,2,False,22339333,Rick,22339333:22342014,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493741582,Agnostique,30617198,Europe,,,22339333,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493741844,"The UK is not like Turkey and I don't think many Brits want it to be.<br/><br/>Brexit is not about ""populism"".<br/><br/>It is about freeing the UK from a monster which is destroying Europe.",22341484,22341484,<br/>,userReply,1493731521,2,False,22337320,DEMvsPOP,22337320:22341484,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,,0,,0,approved,1,0,1493741844,BritishEUvictim,68751899,C.Europe,,,22337320,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493730043,"Populism is the opposite of elitism, that is rule by elites. These elites disappointed the majority as they could deliver the goodies only to themselves. <br/><br/>The elites need to change, the question is in what direction. The choice is enlightened capitalism and liberal democracy or extremism of either right or left.<br/>Currently, the elites have decided and voters followed to the right as elections in Poland, Hungary, UK and the United States demonstrate. On the other hand the right lost in the Netherlands and Austria.  ",22340049,22340049,<br/>,userReply,1493723533,2,False,22336701,Citybumpkin,22336701:22340049,https://graphics8.nytimes.com/images/apps/timespeople/none.png,2,,0,,0,approved,1,0,1493730043,Pressburger,70596016,Highlands,,,22336701,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493730047,"That is one definition of populism. But more thorough descriptions include the notion of a righteously aggrieved underclass rising up against entrenched and corrupt elites. Populism doesn't merely support ""ordinary people."" First, it defines who is ""ordinary"" and who is ""elite."" Then it sics them against one another.",22338966,22338966,<br/>,userReply,1493704943,2,False,22335636,Vox,22335636:22338966,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493730078,JMJackson,47181205,"Rockville, MD",,,22335636,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493741580,"I think you are using one of those ahistorical dictionaries in which words are given ""true"" meanings that virtually everyone but you misuses. Historically, populism IS right-wing extremism, nationalism, racism, jingoism, and xenophobia.",22339043,22339043,<br/>,userReply,1493706528,2,False,22335636,Vox,22335636:22339043,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493741580,John,55210464,"Turlock, CA",,,22335636,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493730047,"yes, this needs to be said....the media are making populism sound negative by identifying it with Trump and rw candidates in Europe. It really means egalitarian, instead of elitist. In the US where the financial elites fund elections and direct party policy, populism is the antidote to restore democracy. But it's being co opted and distorted.  ",22339302,22339302,<br/>,userReply,1493713918,2,False,22335636,Vox,22335636:22339302,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493730078,Meredith,28617892,NYC,,,22335636,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493730037,"Funnily enough, this argument was also used against ratification of the Constitution and the creation of the United States. Had the ""nationalist"" leaders of each state had their way, there would be no country to be patriotic about. ",22339005,22339005,<br/>,userReply,1493705789,2,False,22335539,Dlud,22335539:22339005,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493730037,JMJackson,47181205,"Rockville, MD",,,22335539,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493730037,"Thank you. As a liberal I do not support ideologies that diminish everyone who is not like me. Nor, as a liberal, do I deny free speech rights to disgusting people. We really need to take liberalism back from affluent college sophomores.",22339049,22339049,<br/>,userReply,1493706692,2,False,22335392,tc,22335392:22339049,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493730037,John,55210464,"Turlock, CA",,,22335392,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493741843,"Plenty of Islamist intolerance running through every country where there is a sizeable Muslim population - witness the recent elections in Jakarta where the Christian mayor, or recent Turkish elections. And these are the so-called Moderate Muslim countries. ",22339662,22339662,<br/>,userReply,1493720099,2,False,22335392,tc,22335392:22339662,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493741843,Dactta,60433170,Bangkok,,,22335392,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493742005,"If you have a daughter, I suggest she walk around by herself unveiled in a dress in Molenbeek or the suburbs of Paris. It might open your eyes",22341572,22341572,<br/>,userReply,1493731911,2,False,22335392,tc,22335392:22341572,http://profile.ak.fbcdn.net/hprofile-ak-snc4/hs325.snc4/41446_516516291_7803_q.jpg,0,,0,,0,approved,1,0,1493742005,Philip C,60920362,"Brussels, Belgium",,,22335392,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493741581,"But did you notice how you slipped in the equivalence of ""populism"" and ""popular opinion""? As if prejudice is somehow valid if the opinion is ""popular"". And as someone living in Europe, I can tell you that the rise of ""popular"" opinion against Muslims has nothing to do with Sharia or burqas and everything to do with the growing realization among middle-class Whites that the post War bubble has popped.",22339122,22339122,<br/>,userReply,1493708334,2,False,22336410,Chris,22336410:22339122,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493741581,JMJackson,47181205,"Rockville, MD",,,22336410,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493741840,"No just plain racist and KKK style white supremacists would describe your views of Muslims just fine. There is no campaign for Saudi style despotism By Muslims in Europe or America, and this despotism is itself kept ironically in power by US Cent Com. The real hatred and intolerance that threatens America comes from the same demographic which enslaved African Americans, committed genocide against Native Americans and ethnically cleansed Asian and Hispanic Americans and has yet to pay reparations. I will let you look in the mirror to figure out which non Native American demographic I am referring to.",22339213,22339213,<br/>,userReply,1493711270,2,False,22336410,Chris,22336410:22339213,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493741840,M.R. Khan,4596348,Chicago,,,22336410,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493715492,"""Lowell"" writes, ""The media has allowed politicians who are anything but populist to hijack Populism for their own ends.""<br/><br/>One common meaning of the term is indeed negative. As in, for instance, ""telling lies, making impossible promises, and pretending to be what a candidate is not, all in order to obtain the votes of the common man or woman.""<br/><br/>President Trump told his working class voters many things, but has changed his mind on most of them. Instead he has implemented policies that take away services and money from the working class and provide tax cuts and other benefits to the rich. <br/><br/>Senator Sanders blamed the hardships of the common man or woman on global trade. This appealed to the widespread notion that our problems are caused by foreigners. But it is not correct. The largest cause was automation. <br/><br/>The negative sense of the term is more common because there are so many more examples of it. ",22336754,22336754,<br/>,userReply,1493683776,2,False,22336277,Lowell,22336277:22336754,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493715497,Robert,50864867,Seattle,,,22336277,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493741842,"Thr Brexit folks are not fascist.<br/><br/>The people who forced the Lisbon Treaty on us without the referendum we were promised when about 82% wanted that referendum and 70% wanted to vote NO!!, they are fascists.",22338724,22338724,<br/>,userReply,1493701101,2,False,22336277,Lowell,22336277:22338724,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493741842,BritishEUvictim,68751899,C.Europe,,,22336277,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493741841,Sorry for bringing civilization to savage peoples. ,22338343,22338343,<br/>,userReply,1493696528,2,False,22334263,DC,22334263:22338343,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493741841,Andrew,69158531,New York City,,,22334263,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493715392,"The Nazis were no more socialists than the People's Republic of China is a republic, representing the interests of its people. Anyone can call themselves anything; it doesn't make it true. ",22336438,22336438,<br/>,userReply,1493681405,2,False,22335231,Roger Hicks,22335231:22336438,https://graphics8.nytimes.com/images/apps/timespeople/none.png,3,,0,,0,approved,1,0,1493715394,Paul,63064933,Queens,,,22335231,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
